"_type","comment","data_type","language","product","reviewer","reviewer_review_count","time","title","vote"
"dict","I am unsure how to rate it below 1 star, but if I did they would get nothing. My computer had an update, so of course I did it. Well that update crashed my computer. When I called hp I was told that I need to ask them if my computer is compatible with the update which is ridiculous. After arguing for about an hour and a half, I paid the $59.99 for the one time support.   When I finally got in touch with the technician after another hour and a half on hold my issue was not resolved, and I was told that my hard drive needs to be replaced. The tech then told me I would get a call from billing the following day to work on my refund.   Well the next day came and not one call. I call later in the evening I get told billing will call me the following day, guaranteed. Following day no call, and to top it off I get an email from the bank saying my account has been overdrafted. I look up my transactions, and I was charged twice for the one time support which I was not supposed to be charged for anyway.   I call yet again and I am told for the third time my case has been escalated to a higher up position and they will be calling me the next day to help. Of course no call. Now I’m down $127 and nobody will take the time to call.   I call back since that is the only way I am able to get in touch with someone, and they tell me yet again that my case has been escalated and I will get a call that night. Yet again not a single phone call. Today is now Day 5 that I am down $127, and have spoken to not one person who is able to help me. I was transferred four times and got nowhere. I was told I am unable to be transferred to anyone higher up than a floor supervisor. Now I am guaranteed a call back by a case manager, and I will receive a follow up call the following day to see if I did in fact get a call.   This is the worst company I have ever had the displeasure of being in contact with. Never will I purchase an hp or anything associated with this company.","review","english","HP","Brittany Dutkevitch","1","2017-12-26T13:11:58.000+00:00","Awful company","1"
"dict","I work in a school and have a number of Servers.  So far I have been unable to register extended warranties under the ""My IT Environment"".  Nor have I been able to get BIOS or drivers for older HP servers.  I also emailed HP with a complete list of HP equipment that we use.  Their response was to say that their site reports that non of the equipment comes up.  When in fact I have paid thousands for their products and extended warranties.  I have to say that the HPE support site if the biggest pile of crap I have ever encountered.  I think HP need to seriously get their act together.  What are HP thinking ?  What a joke !","review","english","HP","Fred","3","2017-12-22T17:41:10.000+00:00","Utter Joke !","1"
"dict","Spent 90 minutes on chat support to be told they can't help and I should contact my IT dept. Then the agent said I should call phone support. Called and sat on hold before giving up. Asked how I can submit a complaint, and you have to call a number and wait even longer on hold. I avoid HP products for my own use because of their terrible support. Useless timewasters","review","english","HP","J.A. SDS","4","2017-12-20T16:48:21.000+00:00","incompetent timewasters","1"
"dict","Bought a £700 HP Pavillion X 360 Convertible laptop hoping that would be a very good buy. Since the beginning the fan has been extremely noisy, is obviously overheating. I called HP customer service and they have been very unprofessional, they are obviously instructed to repeat always the same excuses and they do not listen to your issues. Also HP is blaming the seller, in my case Curry's to not solving the problem, when at the end the product is manufactured by HP's.  I will sell this laptop and get a new trusted brand and also I would not recommend to anyone to buy an HP product. I was expecting HP's to support me and solve my issues but they obviously did not.","review","english","HP","Elisa","2","2017-12-18T18:16:23.000+00:00","Bought a £700 HP Pavillion X 360 …","1"
"dict","I purchased a laptop on hp.com and waited almost 3 weeks for my laptop. When I asked for an update they said it was on it's way. I paid for express shipping to have it way before then. I was told by the: 1) supervisor 2) manager 3) sales rep 4) online chat rep that I would receive the product by a certain date or they will cancel the order which I agreed to and receive a full refund. They never sent me a cancellation number after confirming they will do so after our conversation.    I should also note:  The first time I called the phone rep ""sighed"" and hung up on me when I was looking for the order # and said: ""your taking too long"" *CLICK*  The online chat rep never answered my questions and ended our chat session when I was asking information about my order.   I gave HP every chance to remedy this, but now almost a month later I still didn't receive the product or my refund. I will NEVER buy another HP product again.","review","english","HP","Chris An","6","2017-12-15T20:00:13.000+00:00","0 STARS. LIARS. POOR CUSTOMER SERVICE.","1"
"dict","HP 2000 Laptop, 584037-001 An absolute piece of junk.Never operated right from the beginning. Now the the motherboard went after only approximately 6 years.So it's it's ready for the garbage can. Will never buy another HP product again.","review","english","HP","Ronald Bonomo","1","2017-12-15T17:33:37.000+00:00","HP 2000 Laptop","1"
"dict","Horrible company. PERIOD.","review","english","HP","Pokapoka","2","2017-12-15T13:35:45.000+00:00","Horrible company","1"
"dict","Terrible company, placed an order, phoned, waited 25 minutes to eventually get through, was told my order was amended and it was being processed, hours later they canceled it! (Despite the fact that they had taken the money from my account!!)  Will never use them again.","review","english","HP","Rory","1","2017-12-01T16:00:53.000+00:00","Terrible company","1"
"dict","Via telephone I placed an order for a HP laptop, a HP carepack and a HP sleeve. This proces was quick and easy, so far so good (you'd think). Soon after the order I realised the HP care pack wasn't a good fit for me. The salesman on the phone made It seem like the right product for me, but soon afterwards I realised it wasn't what I wanted. The limited information on the HP site about the care packs didn't help. So I decided to return the carepack and I wanted my money back. As quick a help you get when you want to buy a product, the more you get ignored if you want to return a product. First of all, the return form on the HP website if completely unusable. So, I created my own form with all the information needed to return a product. I e-mailed, called, facebooked and what not, no reaction at all! At this point I'm considering legal steps to get my money back. Note: I didn't activatie the care pack. Another thing: the delivery of the physical products was really, really bad. I didn't even have to sign for the package (for a 1000+ euro laptop!!!!), and hey didn't send me any correct information about my order and when It was surposed to arrive. The only reason I gave 2 starts instead of 1, is that the actual pavilion laptop seems to be working fine. But folks: never order at HP directly!","review","english","HP","klant","4","2017-11-28T15:16:09.000+00:00","HP, you should be ashamed.","2"
"dict","What a horrible company.  When you call there is long wait times and the reps speak bad English.  Call was dropped twice and after 1.5 hrs still no resolve.  Very disappointed and wish I could throw this pc into a river and start over.  Its been a problem since I bought it and now had the mother board replaced,  Still VERY slow.  So disappointed I bought this pc.  Stay clear is my advice.","review","english","HP","Jon OConnor","1","2017-11-28T07:12:06.000+00:00","Stay Clear","1"
"dict","For God sake - for your own sake:  Don't waste your money on buying a hp laptop, as I can assure you, you 'WILL' regret it.  I have never in my born days bought such a pile of crap.  Stay well clear of them, there are plenty other and better brands about. When I switch 'on' my hp laptop,  I have my breakfast, and by the time I have finished breakfast, I may be lucky to find that it starts up. Absolute rubbish !!!","review","english","HP","John Watkins","7","2017-11-27T11:39:55.000+00:00","IT TRULY HAS TO BE THE WORST LAPTOP ON THE MARKET  (hp).","1"
"dict","Sorry to say that I will never purchase another product from HP.  The lack of support is appalling.I have been on the phone for hours with many, many different agents and am beyond frustrated.  I cannot understand them, they cannot understand me.....every single time we get to the point of possibly resolving the issue....I either get disconnected or re routed to a new person that makes me start over from the beginning.  I have a new laptop that is under warranty with an internal battery that is defective...I will not charge when plugged in and I cannot even remove it.  Numerous tests have shown this repeatedly.....yet as soon as I am promised they are sending a new one and to ""just hold for a moment"" I get disconnected or rerouted to a new person that I cannot understand and they make me begin once again.  After being disconnected once again I called back.....explained the issue.....and was given a new number with a promise that help was on the other end of the line.  It was a DELL support number!  This is crazy.  Now....the last lady has told me they are sending me a box and I am to return my computer for them to look at.  So.....I will be without a computer that I need daily for my job and have no clue what they are even going to do...nor do I have any faith or trust left for this company.  I am at a loss as to what to do now. So disappointed HP and this laptop.","review","english","HP","April Retherford","1","2017-11-24T19:24:05.000+00:00","Sorry to say that I will never purchase …","1"
"dict","The rudest ever phone sales team. They added an item to my  purchase after checkout and when I rang to ask them to cancel the order - they said could not do anything and cut me off. This happened twice. Their products might be OK - but the staff they employee in their service centre and badly trained, rude and have no idea what the meaning of customer service is.","review","english","HP","Vicky","3","2017-11-24T11:53:58.000+00:00","The rudest ever phone sales team.","1"
"dict","Unfortunately we cannot give minus-stars but I would've done so if it had been possible. HP is yet another of those big companies which pays lip-service to customer care.  I bought an HP Printer in a different world region, came to buy replacement cartridges when I returned home but neither they nor alternatives were available. This is not good from an online ""global"" company that makes such a big thing of providing their web-based ""Solutions"".  ""Write to our Customer Care Manager if you're not happy"", so they said. I did to enquire where said cartridge might be purchased and a brief email came back pointing me to exactly the same HP ordering page that I'd outlined as being devoid of any useful information.   I do not think it unreasonable to expect a company the size of HP to offer a truly global support service and, secondly, if you are going to big-up your customer care, at least show a modicum of interest through reading your customers' emails properly.   To end: I'd have to ship a replacement cartridge halfway around the world but - as you'll guess - it will be cheaper and less time consuming to go to a company other than HP.","review","english","HP","Paul Yorks","5","2017-11-20T09:31:51.000+00:00","Think twice before buying HP Printers","1"
"dict","Would give 0 stars if I could. I got the one time support package for $112 to fix my computer. I made sure before accepting the deal that I would get my money back if they could not fix my computer. They ""tried"" helping for 5 minutes maximum and then they said nothing could be done for me. I asked for my money back. The technician said that I should be able to get my money back . Then after a few days they claimed that they are a ""best effort service"" and would not give me a refund. They are petty thieves stealing from a student who lost a lot of data for school. Fast forward a week, I tried to confront them with my conflict and they couldn't ""find"" my account or claim number. I highly advise against purchasing any hp products in the future. Worst customer service ever, poor product quality and no credibility. They brought a lot of hardships for my student life. You can't say one thing to a customer and then do another.","review","english","HP","William Yang","1","2017-11-20T02:43:37.000+00:00","Would give 0 stars if I could","1"
"dict","My advice to HP customers in India not to go to HP Authorized Service Center in India for repair of Notebook out of Warranty.  I had an horrid experience in Pune. I had purchased a  HP Notebook 15r250TU for Rs 22000 about 2 years back. The hinge of the laptop broke which damaged the back panel too. I thought it prudent to get the notebook repaired from the authorized service center in Wakadwadi, Pune. I visited them and had to pay Rs 350 as inspection charges. The service engineer inspected my NB,  in addition to the parts mentioned above he told me me that the hard disk one segment is not working too and also needs to be replaced too. He told me the estimate will be sent to.me within 24 hours. However after follow up I received the estimate after 3 days. But when I went through the estimate I was shocked they quoted Rs 37000 nearly twice the price of the NB.  Next day I took my NB back.  Through Internet I found another local laptop service center and they repaired my NB for just Rs 3150. On checking the Hard Disk it was found there was nothing wrong My advice to the customers of HP whose equipment is not in warranty not to visit HP Authorized Service Center they will be taken for a ride.","review","english","HP","Ashok Ghose","1","2017-11-19T16:28:06.000+00:00","Terrible Experience with HP Authorized Service Center in Pune, India","1"
"dict","Appalling support post order submission.  No information of expected delivery date.  No available telephone numbers for post order support.  Arrogant staff (when you finally reach someone by dialling any HP number you can find on the internet),. HP makes the basic mistake of assuming that all customer queries can be serviced through their internet pages - no telephone support numbers are available on any part of their web site. THIS IS WRONG.  They don't understand their customer needs and therefore provide an inadequate ordering process.","review","english","HP","Stephen Anderson","2","2017-11-17T10:15:03.000+00:00","Appalling support post order …","1"
"dict","I have bought HP for over a 15 years, and the last two laptops have issues which HP fail to address one is a intermittent wireless card issue. This has gone in for a fix, but alas it is no the hardware it is that HP have not a proper driver. The other laptop is the issue of a graphics card driver. On forums people who have the HP laptops and HP fail to acknowledge this issue how can my laptop be returned and several attempts fail. I will never buy HP products, even their printer has a wireless connectivity issue; The CEO could not even be bothered to reply to my complaints. Never again HP I hope you go out of business!","review","english","HP","Kubla Khan","3","2017-11-13T23:44:10.000+00:00","Never buy HP ever again!","1"
"dict","Purchased a 'wireless ' printer  CP1025nw . Biggest pile of junk I have ever purchased . Never seems to connect wireless then suddenly prints multiple copies . Useless support and troubleshooters never help .  Wanted to leave feedback with HP . They have a page that lists feedback as an option but when you ring the premium rate number there is no feedback option just a blind alley for wasting your time .","review","english","HP","Ed Morr","3","2017-11-08T11:27:05.000+00:00","Purchased a 'wireless ' printer  …","1"
"dict","I have a Samsung SCX4729FW printer all in one.  Samsung customer support has been amazing but today when I need there assistance again I am told HP now handles all Samsungs customer support issues.  I was immediately told by an HP tech person that he would not be able to assist me and to go to the dealer where I bought my printer.  I now will never buy another Samsung product or HP product if this is what the service is going to be like.  Samsung......Shame on you as your customer support used to be so AWESOME!!!","review","english","HP","Forrest Fitzpatrick","1","2017-11-07T16:54:25.000+00:00","I have a Samsung SCX4729FW printer all …","1"
"dict","Truly dreadful company. I have a inkjet printer that is having an issue with recognising that the ink is full. I've contacted the customer service team via chat and fixed it once, now it's done it again.  So quite apart from god awful customer service, their customer service line is only open 8.30 - 6 Monday to Friday. Absolute joke, no way of emailing them either. I absolutely will not buy their products again","review","english","HP","Mr Chris Chalk","6","2017-11-04T10:04:41.000+00:00","Truly dreadful company","1"
"dict","I purchased a Office jet Mobile 250 on a cash back deal . It was impossible to satisfy them regards invoice and receipt authenticity. When eventually they accept pdf invoice I am still waiting for cash back to arrive. My advice think twice before buying from HP on a cash back deal because they start to call it a reward which it is not. Legally it is part of the cost to you the customer you are entitled to it or they are Guilty of False Advertising which will my next step against these people.","review","english","HP","George Gibson","2","2017-11-02T19:46:21.000+00:00","I purchased a Office jet Mobile 250 on …9thSeptember 2017.","1"
"dict","Bought a brand new all in one PC, used maybe 20 times and now just wont turn on, had to send it back. Quite frustrating for 600 Pounds....would not recommend this brand.","review","english","HP","Balazs Molnar","5","2017-11-02T19:42:53.000+00:00","Bought a brand new all in one PC","1"
"dict","I've been around large farm animals, zoo's with elephants, rhino's etc and by far the HP 15p83 laptop is the LARGEST PC OF CRAP I have ever seen! It can't stay connected, software that is loaded onto the hard drive is unresponsive.  Just to log on it takes close to a minute for this thing to recognize my password.  Word/Excel/Adobe/ all unresponsive after a few minutes.  Gmail/facebook/amazon/ebay all unresponsive in the middle of transactions.  I give this a 1 star because there isn't anything lower!  I've have taken it in and cleaned up to operate faster etc.  No help at all.  when I hit the X on a program I expect it to go bye bye, this thing has to think about it and I'm not talking about getting the little pop up asking are you sure you want to close.  You never know what you're going to get each morning.  There are times I go into Nortons to clean up old print files 2-3 times a day hoping this thing will run properly.  This morning I was opening a word document and the system told me I didn't have enough memory!  I have 1TB of storage and 4GB of DRAM!  This is by far the worst computer I have ever owned.  Oh and Bill Gates, don't be strutting your stuff on Windows 10!  Believe me you peaked at XP!","review","english","HP","Dan McIntyre","2","2017-10-30T22:42:46.000+00:00","Totally fed up with HP!","1"
"dict","My mum rung up today to have my brother laptop. All the problem is that the case has slightly come aware from laptop. My mum rang them up at 2 and she has been on the phone for over 2 and half hours. The first woman we rang said the serial number was wrong and said our laptop never even existed. Was on the phone to her for a hour and she made use reset our system. She told us to ring her back when we found the number but did not give us a number to contact her own. I found the serial number by looking on Google and it was the number we gave her to start with. Even check on the HP website and we found it. When we got back through to HP my mother was passed from person to person. She had been cut off 3 times been given 2 different numbers to ring. At this point it has gone 4 and my mother is at her wits end. The woman we got though to has then ask my mother to send in photos of the laptop. My mum is not the best with technology and she is at breaking point. She explained to the woman that she can't send a phone or even close the laptop. In the end my mum has passed the phone over to me because she can't cope. I managed to send the photos to HP to prove that the laptop was broken but even that took half a hour as I was put on hold. We manger to range the laptop to be picked up but I have never ever expeince such bad customer service.","review","english","HP","Emily Kilbane","1","2017-10-30T16:37:31.000+00:00","My mum rung up today to have my brother …","1"
"dict","I used to have a hp inkjet printer that lasted us for years and was so easy to connect to you computer via wifi but unfortunately after not using it for about a year it went wrong because the rollers stopped working so we ended up buying the HP DeskJET 3636. I could not be more disappointed with a printer. The 2 main things that I think are ridiculous about this printer is firstly how difficult it is to connect to a computer, the wireless is a nightmare, it has its own connection but then you have to disconnect from your own wifi so then you can't print straight from the internet it makes no sense. I also have a MacBook Pro which has no USB port so cannot be connected that way so wifi is the only option. The other major thing is the amount of your ink it wastes on pointless pages of print out instructions its the stupidest idea I have ever come across with a printer. Why hp didn't just write up a decent instructions manual for this printer I will never know, instead they waste all your expensive ink on instruction sheet after instruction sheet! Then that sheet telling you that you need to press another button to print out another instructions sheet and so on until you waste a whole cartridge of ink before you even get going! It was a cheap buy and now its obvious why I definitely wouldn't recommend this printer.","review","english","HP","Fran","2","2017-10-28T15:32:27.000+00:00","Do not buy a HP DeskJet 3636","1"
"dict","If I could give it 0 stars I would. After an HP representative tried to fix my computer by using the remote control to control my computer, it slowed it down even more than usual and I couldn't use it. Also, when trying to communicate with an HP support 4 times, they were rude, couldn't give simple information clearly and seemed very ignorant. They said they would ship a box for me to package my computer and send it in for repair with a pre-paid shipping label and it came a week later my package was ready to be shipped out. After contacting them again, to see where I could drop off my computer instead of waiting for the shipping label, I had yet another ignorant agent who couldn't advise where to go, eventually, the agent gave me a number that wasn't even in service. I will never recommend HP and will never use it again, horrible customer service!","review","english","HP","Joshua","1","2017-10-25T20:47:40.000+00:00","If I could give it 0 stars I would","1"
"dict","I bought a all in one printer over a year ago the first one I put together said printerheads were bad.. So I called them they sent me a refurbished printer I go to hook it up after moving and I have the same problem with it .. I call customer service and they tell me they can upgrade my junk to more junk I told her I wouldn’t buy another piece of crap hp ever...","review","english","HP","Kerri Bridges-Nault","1","2017-10-25T00:18:12.000+00:00","I bought a piece of junk that never worked to begin wt","1"
"dict","Their customer service is ridiculous. I have spent 1.2 hours with numerous people all who use a VOIP call with poor connection. My question was simple: what does my warranty cover. 5 different agents/transfers, 1.2 hours later and still no answer. There is no US based call center to call. HP was quick to charge my credit card for this warranty but provide the worst customer service I have ever seen in my life. There are no US based customer service reps you can speak to.","review","english","HP","Tipu Khan","1","2017-10-20T16:56:16.000+00:00","Their customer service is ridiculous","1"
"dict","HP is by far the worst computer I have ever purchased. I opened it brand new from the box 5 months ago and it has already completely shut down and erased all the memory of everything I had on it TWICE!!!! Do yourself and your stress a favor and STAY AWAY! On top of its poor quality, HP customer service is horrible...HORRIBLE...HORRRRRRIIBBBLLEEE. They do not help, every single person has a different opinion on how to fix the problem (which never works), and they hang up on you! I've never seen such bad service from any company. I cannot believe it still exists! What a waste of money/time.  My computer crashed yet again last week and I am currently on the phone with them now trying to fix it! A tech came in this morning and told me he changed the hard drive and all I need to do is follow the directions on a sheet. The computer decided to freeze halfway through (after he already left). I called customer support, they told me that its not frozen and it is a process that will take 2-3 hours. I waited, nothing happened. Called back 3.5 hours later and another lady told me that I have to click SKIP, and that it was never frozen, and now I have to wait 3-5 Hours!!!!!  Ridiculous. I asked to speak to a Supervisor, and she hung up on me!  Called back again, asked to speak to a supervisor again, I've currently been on hold for 16 minutes. We'll see how long it takes them this time. I'm not sure how they are allowed to be in business, or be on the market at all. They are a SCAM!! STAY AWAY! I thought that if I paid a bit more for a computer, I would get better quality. I was way off. When my computer first crashed, I called customer support who told me that I had to pay $14.99 a month to get any kind of help because it wasn't covered in my warranty, with a down payment fee of $32. Are they crazy? Is this legal??!?! It seems like the biggest SCAM. I can't!","review","english","HP","ZipUp Zipper","1","2017-10-18T23:59:55.000+00:00","HP is by far the worst computer I have …","1"
"dict","I am exhausted with HP. Not only did they not fix my issue after taking my money. They refused to give me a refund. They told me they have to go into my computer and navigate into it. When i told them i dont have one anymore that i had to bring it to a shop to get the virus off. They told me they couldnt help with a refund.OR the only way was to go to an Hp store i told her there was non available where i lived. I tried to help her by giving her a CA number of a confirmation email. She told me no that wont help.They want you to keep purchasing things which wont resolve the issue.  You constantly hear them in the background laughing at you. I asked to speak to a manager and the woman (Veronica or something) who was from India because that is were customer service is located told me she was in Long island New York. (Lol) she then told me she was the manager there which i told her that was impossible. Then she told me the mamager didnt want to speak to me because i was a b**** and hung up the phone on me.   I called back to speak to a man who also didnt want to help me and didnt believe that their customer service was horrible. He then told me to get my credit card out. Which i thought he was going to refund me and told me to look for the 1800 # in the back of the card and told me them call them to get the refund. I told him that not how a ctrdit worked that HP had to refund...he then told me sorry have a nice day and hung up on me.   I ended up furiated and called sales which was in canada supposedly who listenned to me but was unable to help only to tell me customer support was always in India and she couldnt refund me. She took my information down and told me to stay on line and called customer support and put with someone. Then that man was supposedly able to look into the problem who only Cold transfered me to another man who i had to re explain everything to. Told me the refund is 24 to 72 hours business days someone will contact us. Yeah right!  Later on we got unknown phone call at 850 pm and my mother was on the phone with them (precious ppl who couldnt help) and they were saying they cant help us and that they have a f*** issue with me and wanted to speak to me. My mom refused for them to talk me on the phone and be harassed by them and hung up the phone. Worst customer service. I will always make complaints now against HP. Who calls back blocked number to try and insult a client.","review","english","HP","Yasmin JP","1","2017-10-15T01:33:28.000+00:00","I am exhausted with HP","1"
"dict","Worst you will ever get. Faulty laptop after 5 weeks, now been with HP for three weeks and no sign of return. Hours on hold on the phone, cannot make a complaint, cannot talk to a manager...Just want a refund!","review","english","HP","Thierry Delange","1","2017-10-15T01:42:16.000+00:00","Worst you will ever get","1"
"dict","Never ever will i buy anything HP related again. I purchased a touchscreen Desktop 18 months ago costing £1000 and now the harddrive has failed leaving the computer useless. I rang HP support and spoke with a very rude man from India who tried to charge me for a telephone consultation. Even thou the 1 year warranty had expired, under new EU Law all Electronic items come with a 2 year warranty as standard, something HP are failing to comply with. I have emailed their Exec Team 5 times and was sent a automated response telling me to ring the support team who i had already spoken too! After reading many complaints its obvious we all have the same issues. No harddrive except HP computers should die within 2 years. There support team and management is non exsistsnt. So now i have commenced legal proceedings against HP and hope they are investigated for their failures.","review","english","HP","Katrina Wilson","1","2017-10-13T16:37:22.000+00:00","Never ever will i buy anything HP …","1"
"dict","Utterly appalling service. HP 'support' - what a lie! Cut off before even exchanging info on the problem with online chat.","review","english","HP","John S","2","2017-10-13T02:03:18.000+00:00","Utterly appalling service","1"
"dict","Paid 59.99 for technical support on a boot up error. What I got was someone reading a script to inform me how to turn off my computer, unplug my power supply and then neturalize the charge. Following that and it not fixing my issue (no surprise there) I was then given an additional offer to pay 29.99 for a media file recovery. By the way the media file recovery for windows is FREE on Microsoft's support website. Nice try HP,  you got me the first time on your ""technical support"". I will never buy another HP product! To those that may read this please take it into consideration if you're planning to purchase anything from HP.","review","english","HP","Travis Primrose","1","2017-10-09T13:12:07.000+00:00","Paid 59.99 for technical support on a …","1"
"dict","Their printers are set to print an alignment page every time you switch it on. It is very complicated to stop this and many users complain about wasting time and ink and paper every time the printer is switched on. HP forums are little help.  It is clearly a cynical action to make consumers use more ink. The HP software keeps on popping up offering ink for sale and reward packages! Ink lasts very little time despite limited use. TERRIBLE Ignore any misleading response below. Many customers complain about this but nothing has changed.","review","english","HP","Giles","1","2017-10-04T19:38:55.000+00:00","Their printers are set to print an …","1"
"dict","what a shambles. I send off a laptop with a French keyboard for repair and it comes back with an English keyboard and it all appears to be my fault. Absolutely no offer of any compensation (oh pardon they said I could have an ink cartridge), replacement or anything else. so now I've got to go to the trouble of small claims for compensation. Dreadful","review","english","HP","Bruce Black","1","2017-09-28T03:31:19.000+00:00","what a shambles","1"
"dict","Absolutely Godawful. HP's telephone customer service has easily been the worst telephone customer service experience i have ever had in my life! Not only do they make it nearly impossible to actually speak to a real person but leading up to that they can have you on hold for at least an hour, while in the end you still get nowhere. I honestly wish I didn't have any HP Products so I would never ever have to even try to contact them. This is appalling for such a large company.","review","english","HP","Abigail Campbell","1","2017-09-27T10:30:31.000+00:00","Absolutely Godawful","1"
"dict","Do not buy HP products! They have the worst support network I have ever encountered. If you have any issues with their products they will not help you. I stayed on hold with support for a long time and they hung up on me. Not only that, they do not even have a section for my product on their website. So, even if I wanted to get help from their website instead of the calling line I could not. If I could rate them negative a billion stars I would. I will never buy another HP product again.","review","english","HP","BrookeEys","1","2017-09-27T08:11:02.000+00:00","Do not buy HP products","1"
"dict","I would give them 0 stars if I could.  Bought a new Spectre laptop for £1400 with extended warranty.  The screen had a crack that developed and now they won't help or support me.  The build quality is poor for the price.  Avoid at all cost or you will regret it.  I have bought several products and whilst they look nice don't depend on them to be suitable for every day use and carrying about.","review","english","HP","Martin Murray","1","2017-09-25T16:30:31.000+00:00","I would give them 0 stars if I could.","1"
"dict","Bought new desktop slimline 8/2016.  Everything great - AT FIRST.  Spoke with customer service and HP Smart Friend, and reps spoke clear English.  Then, a few months before warranty was up - seemed like all I could get were foreign reps with thick accents.  Still OK, until time to renew extended warranty.  They charged me 3 times - my bank had them in pending transactions.  Did 3-way conference call w/ Bank &amp; HP. HP said they would correct it.  It's been 6 weeks.  Original 3 yr extension expired, and all depts. are passing the buck.  Their screw up, and they want me to pay same for ONE year, when original option was for 3 year warranty extension.  Disgusted!","review","english","HP","Kate Bob","1","2017-09-25T10:15:39.000+00:00","Disappointed/Disgusted","1"
"dict","If I could give 0 stars I would. HP has the absolute worst customer service. If you ever have any issues with your computer then they will do everything in their power to not help you. It's like noone at HP wants to do their job. They leave you one hold for what feels like an hour only to come back on the line (likely to see if you hung up) and then they say ok one second and put you back on hold. HP deserves to go out of business honestly. That is how mad I am at their customer service. Why should anyone buy HP if they aren't willing to help?","review","english","HP","Krista Hindy","1","2017-09-25T08:11:04.000+00:00","If I could give 0 stars I would","1"
"dict","Because HP keeps deleting my posts from their page, I will write this review everywhere I can.  I do not recommend HP laptops. Not even two years old and broken fan already. Issues are several years old, as you can see: there (2012): youtu (dot) be/QkCLubSukzI and there (2014): youtu (dot) be/3jZgFnf5Ygo  and also there (mine, 2017): youtu (dot) be/WhYeqEYrtCA In first two videos are a lot of comments from people with same issue. I will replace fan, but Polish HP tried to sell me that part for about $70!! I couldn't find spare fan anywhere, every model has different fan! I had to buy it from China just because didn't wanted to overpay a single little part.  Official Polish HP fb page just deleted my post from their wall. Nice, HP. You have just lost a customer. And I will recommending to my friends any company, but HP.  And change that InsydeH20 BIOS to something better (wait, every BIOS is better than that). BIOS is for unusual settings, and Insyde allows only to change... date and boot order. Srsly? Internet is full of ""how to unlock Insyde BIOS help"" posts. Nothing works.","review","english","HP","Net Bielecki","1","2017-09-23T17:43:35.000+00:00","Because HP keeps deleting my posts from …","1"
"dict","Avoid Avoid Avoid  My HP desktop keeps freezing, after hours trying to find a contact number for the UK, when I eventually got thorugh they sounded Polish.  Anyway after a short time I knew that they are not interested in helping anyone.  My computer is less than 10 months old and use it for my business (self Employed)  after explaining to them that I need it for my work they told me to send it back for repair.  Will probably take 2 to 3 weeks to repair.  Total waste of time DO NOT BUY A HP COMPUTER.","review","english","HP","Graham Owens","5","2017-09-22T11:05:58.000+00:00","Avoid Avoid Avoid","1"
"dict","I am on my 6th hour just trying to process a return of a defective computer.. ..Do yourself a favor and buy your computer through walmart!! No problems with returns there!!!!!! An hour after i wrote this review, customer service rep said I had this computer for over a month. I ordered it on August 23 and recieved it September 1st... Not a month. I was then told, their computers are not working. (Oh what a shock there) She will call me back. ... Getting older by the minute waiting. Awful company to do business with, lesson learned.","review","english","HP","Eileen Gallagher","1","2017-09-22T08:00:22.000+00:00","I am aging waiting for customer service to process a return..","1"
"dict","Hi Dion Weisler,  My name is Ashok Jerry, my Laptop serial number being 5C****J1L. Refer to my email dated to you today the september 15th 2017. I would like  to inform you that I am no longer going to be loyal to your services anymore or purchase any HP products in the future. Even I have advised my family members against purchasing any products from HP.  I am aware that I am an out of warranty customer, but the treatment or the level of service that I got from your customer service &amp; Technical support agents today at 14:00 PM IST on September 15th 2017, was absolutely disgusting. There was a floor supervisor named Anirban S and he is not fit to be a supervisor, he disconnected my call after he realised, he failed in providing me the service or help, which was necessary.   I understand that it is necessary for us to purchase warranties, but if your technical support team is incompetent to resolve my issue, then what is the point? This was my issue and it was simple. I was looking over your drivers to ensure my laptop had the best and updated version, I stumbled across Bios update F.27 Rev.A released on September 12th 2016, after installing this and after restarting my notebook, it went to a blank screen, If you read the notes, you will find that it's compatible with Windows 7 64bit Home Basic, which is what I have. Your team has failed me miserably and I have called your pathetic, incompetetant call center more than 27 times today.   I am going to update this to my friends and families, not to purchase any of HP products. I was planning to get HP desktops/laptops and printers in the future for business purposes, but thanks to the pathetic service that I got, I changed my mind and i am moving forward with someone who offers a better customer service and product.  If you go to google and type "" HP call center in India sucks "" you would get a comment by your own staff, who has stated his true intentions of being employed with HP. I was made mockery by  your call center, they put me on mute and had a laugh and was abusing me in Hindi. Though I am a South Indian, I was barely able to grasp thier words, when they communicated with me in English, such was their knowledge of English, I think your staff never attended school to be honest. I don't wish to tell you more, but if you go through the comments left by others also, you will understand the level of their frustration and the poor services of HP, which will make you lose loyal customers.  Thank you for your time.","review","english","HP","Ashok Jerry","1","2017-09-18T13:26:54.000+00:00","HP CUSTOMER SERVICE, THE WORST I HAVE COME ACROSS","1"
"dict","If I could rate as an zero I would. I called several times yesterday. Every time I got through after dialing 1, 1, and 5 they would hang up. Why can't I just get an American person on the phone? They act like they can't hear when you can to them. I guess they are tired of me and have caller id. Also they would tell me they couldnt look up my subscription no way not by reerence number😩. I supposed to got a call back from higher authorities in 72 hours. It has now been a week.","review","english","HP","Desminique Rowell","1","2017-09-18T14:32:20.000+00:00","RUDE PEOPLE!","1"
